rule_id,title,path,origin,status,level,references_sysmon,static_scope_eligible,exclusion_reasons,sha256
8912092d-e132-2771-f47e-a23018c33d05,Diamond Sleet APT Process Activity Indicators,sigma/sysmon/emerging-threats/2023/TA/Diamond-Sleet/proc_creation_win_apt_diamond_sleet_indicators.yml,sigma,test,high,True,True,,195f20956682ddce38380dc3bc20230d05d66240dfaaacc8512ab445449b612d
26ffa453-49db-69f6-a37b-e2050601e29a,Diamond Sleet APT Scheduled Task Creation - Registry,sigma/sysmon/emerging-threats/2023/TA/Diamond-Sleet/registry_event_apt_diamond_sleet_scheduled_task.yml,sigma,test,high,True,True,,fcf4a099f2558fc4dc3fb4720ec1df855d02a858be9ef40896c7f16191ceb6f7
926c11ac-e9fd-8dba-a64f-cec61a163ca1,Potential APT FIN7 Related PowerShell Script Created,sigma/sysmon/emerging-threats/2023/TA/FIN7/file_event_win_apt_fin7_powershell_scripts_naming_convention.yml,sigma,test,high,True,True,,ed69c4b857b8cc57e17bf9b3f73f17f57284baae85fe595bddedfade61d6143a
0b5792d2-7c24-2571-2c7d-95eefaeb63ba,Potential APT FIN7 Reconnaissance/POWERTRASH Related Activity,sigma/sysmon/emerging-threats/2023/TA/FIN7/proc_creation_win_apt_fin7_powertrash_lateral_movement.yml,sigma,test,high,True,True,,8fd192ec075f53152a3bf0e94f53013be66845356b2385fee6b94e6c8a4d9883
db4e243c-bcd1-9ee8-6a28-7b26eed2adea,Lace Tempest File Indicators,sigma/sysmon/emerging-threats/2023/TA/Lace-Tempest/file_event_win_apt_lace_tempest_indicators.yml,sigma,test,high,True,True,,a0e19c4898404ddf6aa569f34a5f0e2e4aa330e644b8258f77f1caaa9f5b1681
53c7e126-397d-7545-4fae-5f87e51ca82a,Lace Tempest Cobalt Strike Download,sigma/sysmon/emerging-threats/2023/TA/Lace-Tempest/proc_creation_win_apt_lace_tempest_cobalt_strike_download.yml,sigma,test,high,True,True,,6c8c36b9c214709c2b3a95b7e356256a585cdfb6456eb61efda9fdba941ff627
b0f31e69-246a-5ff5-304e-552a1ac10231,Lace Tempest Malware Loader Execution,sigma/sysmon/emerging-threats/2023/TA/Lace-Tempest/proc_creation_win_apt_lace_tempest_loader_execution.yml,sigma,test,high,True,True,,29a6f0630c78acbbe6830b759b68d9fae14874ed0a197b2ca8a4c60683456f4f
28365632-fa32-14dc-7a69-27f79e4846dd,Lazarus APT DLL Sideloading Activity,sigma/sysmon/emerging-threats/2023/TA/Lazarus/image_load_apt_lazarus_side_load_activity.yml,sigma,test,high,True,True,,3a2a636ad4fc6494d69320eb84f1b990460d7233dfb3d926a015cfc31026e414
d8ba59ee-1860-aca5-20ea-e69c64299062,Mint Sandstorm - AsperaFaspex Suspicious Process Execution,sigma/sysmon/emerging-threats/2023/TA/Mint-Sandstorm/proc_creation_win_apt_mint_sandstorm_aspera_faspex_susp_child_process.yml,sigma,test,critical,True,True,,79aaed8f0c6b4765e1de717d59395824a077a592a42acb867ea172093f2f4db0
dd865d41-66dc-7223-b671-3d0a1ed27762,Mint Sandstorm - Log4J Wstomcat Process Execution,sigma/sysmon/emerging-threats/2023/TA/Mint-Sandstorm/proc_creation_win_apt_mint_sandstorm_log4j_wstomcat_execution.yml,sigma,test,high,True,True,,8438e62f737bccfa518aa099ab21c8c28e685708e050b808393dc4c7b7bc3364
fb97bf6f-12b1-76d1-fbf9-ebca2291f9e8,Mint Sandstorm - ManageEngine Suspicious Process Execution,sigma/sysmon/emerging-threats/2023/TA/Mint-Sandstorm/proc_creation_win_apt_mint_sandstorm_manage_engine_susp_child_process.yml,sigma,test,critical,True,True,,b5ee2055c366e85b74979e88b57437c95d05669b796668ab28d5d415afb1274f
f8f1960a-fb1b-a841-d0ae-2cbb6b90edcd,Potential APT Mustang Panda Activity Against Australian Gov,sigma/sysmon/emerging-threats/2023/TA/Mustang-Panda-Australia-Campaign/proc_creation_win_apt_mustang_panda_indicators.yml,sigma,test,high,True,True,,663db6be8ded33be10080806658f298f093ec408496d7d37a081d7767dc774fc
2b5fb0f4-a2d7-0f0e-b011-c55939210440,Onyx Sleet APT File Creation Indicators,sigma/sysmon/emerging-threats/2023/TA/Onyx-Sleet/file_event_win_apt_onyx_sleet_indicators.yml,sigma,test,high,True,True,,ff6516d012ed7e290da20d8ebdab9926377fd2d428d192c22f9bc49cbf17dfd1
6cb95e5e-5bee-6256-0f0b-92de1e655097,PaperCut MF/NG Exploitation Related Indicators,sigma/sysmon/emerging-threats/2023/TA/PaperCut-Print-Management-Exploitation/proc_creation_win_papercut_print_management_exploitation_indicators.yml,sigma,test,high,True,True,,8a8d5acb340ec3e3c9114a0ada66e0e05b8a437412689e652c3c2828c93b0f3f
5ff9d234-9fb7-75d0-e97a-91230aff97f6,PaperCut MF/NG Potential Exploitation,sigma/sysmon/emerging-threats/2023/TA/PaperCut-Print-Management-Exploitation/proc_creation_win_papercut_print_management_exploitation_pc_app.yml,sigma,test,high,True,True,,815a8f12267130ac9f4e2106648c9acaa604052c9dcd139eeaf98a331a17b65b
6121f712-be20-aaa7-5e1b-548946bb4cf6,Peach Sandstorm APT Process Activity Indicators,sigma/sysmon/emerging-threats/2023/TA/Peach-Sandstorm/proc_creation_win_apt_peach_sandstorm_indicators.yml,sigma,test,high,True,True,,f060b3a014fd9f640339e15141c2154b06e00da11ae251011d625b90ccd6d2a4
ab212918-aca2-02b9-f798-351743a8c207,CVE-2024-1708 - ScreenConnect Path Traversal Exploitation,sigma/sysmon/emerging-threats/2024/Exploits/CVE-2024-1708/file_event_win_exploit_cve_2024_1708_screenconnect.yml,sigma,test,medium,True,True,,ddf1b926e0250863b135a585ddb5dffd1aa27d6a328faae7c9195c6f1dac0245
036729ee-cb61-19fd-3d8e-7bf49a8a9f2c,ScreenConnect User Database Modification,sigma/sysmon/emerging-threats/2024/Exploits/CVE-2024-1709/file_event_win_exploit_cve_2024_1709_user_database_modification_screenconnect.yml,sigma,test,medium,True,True,,13ece7d482d9c1fa6cfc36729808c2ff70bdb0d248d0eaff3871bfebcd8d6e40
8dc8b7ea-fbe4-00c6-96e6-61868ba41ddc,Potential CVE-2024-35250 Exploitation Activity,sigma/sysmon/emerging-threats/2024/Exploits/CVE-2024-35250/image_load_exploit_cve_2024_35250_privilege_escalation.yml,sigma,experimental,medium,True,True,,d455daa1b5b2d09f1525129d591fbad683e5f070631d5ff122aadaf737bf95bc
c22b6b43-2b87-a7b7-b7bb-08ab9c1e7184,Potential Exploitation of CVE-2024-37085 - Suspicious Creation Of ESX Admins Group,sigma/sysmon/emerging-threats/2024/Exploits/CVE-2024-37085/proc_creation_win_exploit_cve_2024_37085_esxi_admins_group_creation.yml,sigma,test,high,True,True,,d81eb82f8aebbe53228ea014b812def359f5fd539867325701f651b2ea1f6b90
9187bdda-948f-a7ce-464d-88216c65bb14,CVE-2024-50623 Exploitation Attempt - Cleo,sigma/sysmon/emerging-threats/2024/Exploits/CVE-2024-50623/proc_creation_win_exploit_cve_2024_50623_cleo.yml,sigma,experimental,high,True,True,,dabd11dd70db9b5ab8ad7325a10404de78d420cbbfd7e34cce414a77635195f8
c6478bae-5e22-2a1a-1f89-eca822608324,Potential CSharp Streamer RAT Loading .NET Executable Image,sigma/sysmon/emerging-threats/2024/Malware/CSharp-Streamer/image_load_malware_csharp_streamer_dotnet_load.yml,sigma,test,high,True,True,,4fdfbdfa60c5d1b625c15ac8b71c6771196dd16a439720cae5885c16f9a615e1
c7d1bfc9-1cbb-923f-f387-cd746b4b7da5,DarkGate - Drop DarkGate Loader In C:\Temp Directory,sigma/sysmon/emerging-threats/2024/Malware/DarkGate/file_event_win_malware_darkgate_autoit3_save_temp.yml,sigma,test,medium,True,True,,3b78fe250c48b43ccf10a8331ca822b678e0c10b81b1fd467ba56758b955d426
0bf5fd34-1e71-59a3-917b-291c2939b9f7,File Creation Related To RAT Clients,sigma/sysmon/emerging-threats/2024/Malware/Generic/file_event_win_malware_generic_creation_configuration_rats.yml,sigma,experimental,high,True,True,,186392bd72a395ffbec7523dbc9024b803658bdad589182bd05d95051278b050
2a7d9765-0704-4b06-caad-2508c6f1d0a2,Potential KamiKakaBot Activity - Lure Document Execution,sigma/sysmon/emerging-threats/2024/Malware/KamiKakaBot/proc_creation_win_malware_kamikakabot_lnk_lure_execution.yml,sigma,test,medium,True,True,,436df97e581937396065b6e6a779371e8061f71a560a1290b4eb3d87d3306b10
d99a505d-e0fc-0f9f-3e40-0c56d39b31c6,Potential KamiKakaBot Activity - Shutdown Schedule Task Creation,sigma/sysmon/emerging-threats/2024/Malware/KamiKakaBot/proc_creation_win_malware_kamikakabot_schtasks_persistence.yml,sigma,test,medium,True,True,,46782edb593a3086770107f1cb65528be3704fc116c23a4f28526a191cf94519
cf1430ec-12d6-951e-d5df-4dbbc3a085d9,Potential KamiKakaBot Activity - Winlogon Shell Persistence,sigma/sysmon/emerging-threats/2024/Malware/KamiKakaBot/registry_set_malware_kamikakabot_winlogon_persistence.yml,sigma,test,high,True,True,,d3a11f6932deac06679c364be70ba762fab8befbf70e5b3c4231b691f7ade95c
03c96af6-6e4e-db89-6e13-c75f71a7d863,Lummac Stealer Activity - Execution Of More.com And Vbc.exe,sigma/sysmon/emerging-threats/2024/Malware/Lummac-Stealer/proc_creation_win_malware_lummac_more_vbc.yml,sigma,experimental,high,True,True,,a583c39442c7194218f396d63000b3f5560128aed5b685ea18f49a61e3d6d898
89233295-7694-50e1-4924-fb9fc2a2ee58,Potential Raspberry Robin Aclui Dll SideLoading,sigma/sysmon/emerging-threats/2024/Malware/Raspberry-Robin/image_load_malware_raspberry_robin_side_load_aclui_oleview.yml,sigma,test,high,True,True,,572fa4e2d25a33f75b7d6975e459ad2f112f3b5b12bcf9a77bc4d47d07d2c973
dbe2c143-f29e-9625-49c9-5da3025d0699,Potential Raspberry Robin CPL Execution Activity,sigma/sysmon/emerging-threats/2024/Malware/Raspberry-Robin/proc_creation_win_malware_raspberry_robin_rundll32_shell32_cpl_exection.yml,sigma,test,high,True,True,,c145108ad14c1f106c8649b45b5edb505ccf86c28b7f5108164278a901f46980
3c9b3acb-c42d-d53c-9803-4a000092d6af,Potential Raspberry Robin Registry Set Internet Settings ZoneMap,sigma/sysmon/emerging-threats/2024/Malware/Raspberry-Robin/registry_set_malware_raspberry_robin_internet_settings_zonemap_tamper.yml,sigma,test,low,True,True,,b392641657ae77689be2911f372c5bc7e1d2687dcdeade5f82aec54027c42ed4
db6a3631-9d7f-8ee2-6b13-cee9e0c9222a,Potential Kapeka Decrypted Backdoor Indicator,sigma/sysmon/emerging-threats/2024/Malware/kapeka/file_event_win_malware_kapeka_backdoor_indicators.yml,sigma,test,high,True,True,,c2a86f8799e9d992cdb5ffaef7a5fb3a12486de450b43fe8ebe3e3555dc932ef
27405062-da31-0e4b-5b00-98b4d0f4bd50,Kapeka Backdoor Loaded Via Rundll32.EXE,sigma/sysmon/emerging-threats/2024/Malware/kapeka/image_load_malware_kapeka_backdoor_wll.yml,sigma,test,high,True,True,,0c9feb7fc019ba1ea6038fa13f0efa8e191d1ceca8f3765f2f4df910de3aff53
f02e313d-1a90-7844-3c8b-694e83be0bde,Kapeka Backdoor Persistence Activity,sigma/sysmon/emerging-threats/2024/Malware/kapeka/proc_creation_win_malware_kapeka_backdoor_persistence.yml,sigma,test,high,True,True,,94a5cc3f61c1315e6160485b943089160505078cd9c46952dac73e2549bdf021
bb998ee5-bdc6-522f-8f26-6db0bd41e0b1,Kapeka Backdoor Execution Via RunDLL32.EXE,sigma/sysmon/emerging-threats/2024/Malware/kapeka/proc_creation_win_malware_kapeka_backdoor_rundll32_execution.yml,sigma,test,high,True,True,,2ae05664be5258e0d8b09aae6f0b62330c92f317cd5affb456b71997f5bcfebb
fd5dd303-24ba-46f4-3882-5fa5e3b7fc21,Kapeka Backdoor Autorun Persistence,sigma/sysmon/emerging-threats/2024/Malware/kapeka/registry_set_malware_kapeka_backdoor_autorun_persistence.yml,sigma,test,high,True,True,,3c5115a59d9e1ab8d01825387d9bd0bd7ac7d18f18680f164f1b99585aee83d5
01a4e2ba-f1ff-e049-7629-7174452c82b7,Kapeka Backdoor Configuration Persistence,sigma/sysmon/emerging-threats/2024/Malware/kapeka/registry_set_malware_kapeka_backdoor_configuration.yml,sigma,test,medium,True,True,,6dce5a395ba1ab48f1b85990dc7bc88acb26ed88e9b8f6d7a983243733e027ad
fceb664c-dbdf-2acf-bf98-b7d4a12fc2c8,DPRK Threat Actor - C2 Communication DNS Indicators,sigma/sysmon/emerging-threats/2024/TA/DPRK/dns_query_win_apt_dprk_malicious_domains.yml,sigma,test,high,True,True,,ec85ec62271113dedf0897a61543380d364c43a1ef98346185858f7843ef3d0a
e6ccd1de-9a54-1d1e-637a-571e41c27026,Potential APT FIN7 Exploitation Activity,sigma/sysmon/emerging-threats/2024/TA/FIN7/proc_creation_win_apt_fin7_exploitation_indicators.yml,sigma,test,medium,True,True,,a1e9d1e92f543daa8702fbbc4c1a972b40281991b7951bdb7539947c70c48572
323b6e95-b923-0852-7c83-821b35995ed0,Forest Blizzard APT - File Creation Activity,sigma/sysmon/emerging-threats/2024/TA/Forest-Blizzard/file_event_win_apt_forest_blizzard_activity.yml,sigma,test,high,True,True,,606423f69c1c4616e84d37e675c2ebbd773b7ed77312d99cd4d50e7641c6ea7e
18f2d8c4-a8a9-9ed2-dfc5-cc6ee890654d,Forest Blizzard APT - JavaScript Constrained File Creation,sigma/sysmon/emerging-threats/2024/TA/Forest-Blizzard/file_event_win_apt_forest_blizzard_constrained_js.yml,sigma,test,medium,True,True,,9dfdf5372f3293d7448a15615f17f0ea4e2afbffc0908ec87b7bcbd797a64c56
6d7a9ced-69bb-9f28-d53f-bd36e85e3b47,Forest Blizzard APT - Process Creation Activity,sigma/sysmon/emerging-threats/2024/TA/Forest-Blizzard/proc_creation_win_apt_forest_blizzard_activity.yml,sigma,experimental,high,True,True,,faab5856598833cff7b9b34051cc30fc25bf75cba16c3b7ef076b42ca89ea2af
f5987a96-c921-f998-f627-737298e43901,Forest Blizzard APT - Custom Protocol Handler Creation,sigma/sysmon/emerging-threats/2024/TA/Forest-Blizzard/registry_set_apt_forest_blizzard_custom_protocol_handler.yml,sigma,test,high,True,True,,8fb34b575a236e2c0007873f9d37a6b0c6f036631af75993a4592c682e5d9f02
8d09198c-7d5c-b856-24c5-fe28a03e5fa3,Forest Blizzard APT - Custom Protocol Handler DLL Registry Set,sigma/sysmon/emerging-threats/2024/TA/Forest-Blizzard/registry_set_apt_forest_blizzard_custom_protocol_handler_dll.yml,sigma,test,high,True,True,,bb55e4e7f33263a78ba758f7fa5ab01c663299e4d492e8135afb73a90705c3b3
824f9cbc-3d3a-d183-7e1e-c3e1cbad7e11,ScreenConnect - SlashAndGrab Exploitation Indicators,sigma/sysmon/emerging-threats/2024/TA/SlashAndGrab-Exploitation-In-Wild/file_event_win_apt_unknown_exploitation_indicators.yml,sigma,test,high,True,True,,cc05fb9ac9a64621cf4a6d18eaad21b31d2c500e6028883ad4eeb101835c372b
ca7317cc-3610-6d84-eb3f-cddd0e5a5a50,Potential Exploitation of GoAnywhere MFT Vulnerability,sigma/sysmon/emerging-threats/2025/Exploits/CVE-2025-10035/proc_creation_win_exploit_cve_2025_10035.yml,sigma,experimental,high,True,True,,8320d799cf3ba1842a0a09a96289f9d30e52db0acea99e2450f8a1bc25512118
3c5818de-422e-ece4-45d3-6147598ffd57,Suspicious Creation of .library-ms File — Potential CVE-2025-24054 Exploit,sigma/sysmon/emerging-threats/2025/Exploits/CVE-2025-24054/file_event_win_exploit_cve_2025_24054_library_ms.yml,sigma,experimental,medium,True,True,,56ee06ef11de0a23711050b23082614ca57723a736ffcccb35ebe8424b7ee82a
7609ed8c-09f7-9199-24c8-2d891286a94d,Suspicious Process Spawned by CentreStack Portal AppPool,sigma/sysmon/emerging-threats/2025/Exploits/CVE-2025-30406/proc_creation_win_exploit_cve_2025_30406_centrestack_portal_child_process.yml,sigma,experimental,high,True,True,,cb123a9ceb0ddcd2d17c3e67b9747d5aa67611df4b4b7afe3bc29cf84d6bcc9b
8263eef3-72ec-fbbd-a34c-c676d8d7b2d4,Suspicious CrushFTP Child Process,sigma/sysmon/emerging-threats/2025/Exploits/CVE-2025-31161/proc_creation_win_crushftp_susp_child_processes.yml,sigma,experimental,medium,True,True,,8e853867939ce3b6afa59195ee6e6be16ca7f1581f89c4f320362cbc98fd301e
4dd5f5b7-e2f2-359a-49ca-d95bd8c74234,Potential SAP NetWeaver Webshell Creation,sigma/sysmon/emerging-threats/2025/Exploits/CVE-2025-31324/file_event_win_sap_netweaver_webshell_creation.yml,sigma,experimental,medium,True,True,,fcedf07711fa5cc711aa75fa3694e8fdf044e21856d646c23441f298ac6fdd07
201007d1-df7e-3d04-1c2f-fff9fb205780,Suspicious Child Process of SAP NetWeaver,sigma/sysmon/emerging-threats/2025/Exploits/CVE-2025-31324/proc_creation_win_sap_netweaver_susp_child_process.yml,sigma,experimental,medium,True,True,,2db95b260c466c19e24c8a826f712f167a492b1939b82e747ddac92eca37be7a
d339b001-f4f2-9cde-23a7-0bde846f4899,Potential Exploitation of RCE Vulnerability CVE-2025-33053 - Image Load,sigma/sysmon/emerging-threats/2025/Exploits/CVE-2025-33053/image_load_win_exploit_cve_2025_33053.yml,sigma,experimental,high,True,True,,74ef4f3f1ac8d2cde4c1bf8709dfc71ce6ad8f47388dc9529a3fe1a03590fec1
a326b83d-b560-be08-8200-0f2cd7ab7ac7,Potential Exploitation of RCE Vulnerability CVE-2025-33053 - Process Access,sigma/sysmon/emerging-threats/2025/Exploits/CVE-2025-33053/proc_access_win_exploit_cve_2025_33053.yml,sigma,experimental,high,True,True,,27ef6ad7813de45e4666a172933cc265529a55bbe46d66253086dccddd09bc94
05468949-5c50-ab22-150d-e8534273130b,Potential Exploitation of RCE Vulnerability CVE-2025-33053,sigma/sysmon/emerging-threats/2025/Exploits/CVE-2025-33053/proc_creation_win_exploit_cve_2025_33053.yml,sigma,experimental,high,True,True,,f8e868d31940617fe679dcdb248f0794eefef799be66a25fe9f454f1bf6eaa6a
eb4fe2b2-1264-ffb9-904f-55008a3f199a,Suspicious Child Process of SolarWinds WebHelpDesk,sigma/sysmon/emerging-threats/2025/Exploits/CVE-2025-40551/proc_creation_win_exploit_cve_2025_40551.yml,sigma,experimental,high,True,True,,2895641f05be5e111ee027b81f57a9997d5b54f0247d6d5a41fdaa91eedfb212
529280eb-c152-efed-f264-2653bda0bc47,Potential Notepad++ CVE-2025-49144 Exploitation,sigma/sysmon/emerging-threats/2025/Exploits/CVE-2025-49144/proc_creation_win_exploit_cve_2025_49144.yml,sigma,experimental,high,True,True,,7507b6de93d23d45f5dc98dbee8b50b6f05a2430187857d0b0bafab977ac4ad0
f16897f3-bb51-a197-2740-0e24ac12a671,Potential SharePoint ToolShell CVE-2025-53770 Exploitation - File Create,sigma/sysmon/emerging-threats/2025/Exploits/CVE-2025-53770/file_event_win_exploit_cve_2025_53770.yml,sigma,experimental,critical,True,True,,740cef5f9394c32be0ee74e901385e34e5e26942e3615587b846a51177962a39
fd26201f-68f8-54f8-b047-1ed75f5ba2aa,Potential SharePoint ToolShell CVE-2025-53770 Exploitation Indicators,sigma/sysmon/emerging-threats/2025/Exploits/CVE-2025-53770/proc_creation_win_exploit_cve_2025_53770_indicators.yml,sigma,experimental,high,True,True,,ec1eccc7c3ff2e6cd386e2121a3c353eb3ac1051cf010e8a39636ec3929830c2
695e68a0-5e1f-f95b-2ca1-2fcebf16a58d,Potential Exploitation of CrushFTP RCE Vulnerability (CVE-2025-54309),sigma/sysmon/emerging-threats/2025/Exploits/CVE-2025-54309/proc_creation_win_exploit_cve_2025_54309.yml,sigma,experimental,high,True,True,,d152f7b3c644c4599c2339dbcf67fb8e3462122b81c6309b4158faae05b35605
6c90be23-35d4-d995-4f3e-3df38985737e,Windows Suspicious Child Process from Node.js - React2Shell,sigma/sysmon/emerging-threats/2025/Exploits/CVE-2025-55182/proc_creation_win_exploit_cve_2025_55182_susp_nodejs_server_child_process.yml,sigma,experimental,high,True,True,,4c1072db094feb4c0d62da02ea577ae13e8a308f7f78ed82c6b944408f3d18ef
0d523b70-345c-d27a-8f2a-ca0b9c9d4cd7,Commvault QLogin with PublicSharingUser and GUID Password (CVE-2025-57788),sigma/sysmon/emerging-threats/2025/Exploits/CVE-2025-57788/proc_creation_win_exploit_cve_2025_57788.yml,sigma,experimental,medium,True,True,,74fc586c21d8d8a26acac42726c5729c2f8186fd0da083fb227831344ff39970
d9469a08-f177-89a7-f69b-cae5f0c8acba,Commvault QOperation Path Traversal Webshell Drop (CVE-2025-57790),sigma/sysmon/emerging-threats/2025/Exploits/CVE-2025-57790/proc_creation_win_exploit_cve_2025_57790.yml,sigma,experimental,high,True,True,,6e9fdb0cb9be8061a9265769c273b4dac1169c90b2a1c95f4632afb6e1dbc1c1
b68438ae-8de4-730a-4fe4-0efb7361627e,Commvault QLogin Argument Injection Authentication Bypass (CVE-2025-57791),sigma/sysmon/emerging-threats/2025/Exploits/CVE-2025-57791/proc_creation_win_exploit_cve_2025_57791.yml,sigma,experimental,high,True,True,,00c3a9cee6cf672ac5f0ae7a9a15ee1b975246c7591bc121de6ce1e6cef98002
deee2ab7-46ff-e705-2059-273961a4ec35,Exploitation Activity of CVE-2025-59287 - WSUS Suspicious Child Process,sigma/sysmon/emerging-threats/2025/Exploits/CVE-2025-59287/proc_creation_win_exploit_cve_2025_59287.yml,sigma,experimental,high,True,True,,64e21425fca89a84b421c1935c94e685f8931d4ad193fad178a4eef6d85822b4
8b6aa089-1c6b-ef86-1410-c371fd7a0173,Grixba Malware Reconnaissance Activity,sigma/sysmon/emerging-threats/2025/Malware/Grixba/proc_creation_win_malware_grixba_recon.yml,sigma,experimental,high,True,True,,887ca1c878a55edd45fe093a9c52f61d5e108fb71a18a73626f8247ea3340520
f6e9bad0-ca90-6f1c-c07d-c1b7b0e71d6c,DNS Query To Katz Stealer Domains,sigma/sysmon/emerging-threats/2025/Malware/Katz-Stealer/dns_query_win_katz_stealer_domain.yml,sigma,experimental,high,True,True,,4c99d79e5e27282c9432649b24a904444034b92b985230e10c7b066d971e3be6
471b7cdc-77d8-7e56-6b46-91ab85f53ca4,Katz Stealer DLL Loaded,sigma/sysmon/emerging-threats/2025/Malware/Katz-Stealer/image_load_win_katz_stealer_payloads.yml,sigma,experimental,high,True,True,,87fa15ca1df035d8783b76e8855639b3fc0903968a9288f1792fe591afe16dee
efea6b95-2afa-4e0a-2b8c-2ae0c936d731,Shai-Hulud Malware Indicators - Windows,sigma/sysmon/emerging-threats/2025/Malware/Shai-Hulud/proc_creation_win_mal_shai_hulud_indicator.yml,sigma,experimental,high,True,True,,64d33aade9887a7e97b8d3e65fd3d78fb75dac0ad5a7a4f3181ffd5f4ad932da
60d311db-5423-43f2-f6c7-fd2f0b81683b,Shai-Hulud Malicious Bun Execution,sigma/sysmon/emerging-threats/2025/Malware/Shai-Hulud/proc_creation_win_mal_shai_hulud_malicious_node_bun_execution.yml,sigma,experimental,high,True,True,,bfcbb20eb28047937d45b0de141fe7e704fd34c669f95c5f7e0fa2fc72f92b24
1a073457-62ca-b0a6-8f69-2d044a8902aa,Shai-Hulud 2.0 Malicious NPM Package Installation,sigma/sysmon/emerging-threats/2025/Malware/Shai-Hulud/proc_creation_win_mal_shai_hulud_malicious_npm_package_installation.yml,sigma,experimental,high,True,True,,ed3f3aaf7b87d40d381ffcf87083bcbdfd9148d53d061355201532e9c0b5fac2
e7637783-d464-db36-1b38-665de475a8d0,FunkLocker Ransomware File Creation,sigma/sysmon/emerging-threats/2025/Malware/file_event_win_malware_funklocker_ransomware_extension.yml,sigma,experimental,high,True,True,,67da378abd6db8285022b168053f2904f9460bd2c998eb08a97e74e2aa28c1d9
1e743cd7-b480-37ee-bf1f-5fa100270b4b,Kalambur Backdoor Curl TOR SOCKS Proxy Execution,sigma/sysmon/emerging-threats/2025/Malware/proc_creation_win_malware_kalambur_curl_socks_tor.yml,sigma,experimental,high,True,True,,3565a3a6e2ba46b6e5baf69bccba2b9414dbb6734bc93afe6778ff2fb39c2717
379f8b34-5166-1673-48bb-78bb8ab4f9ad,Potential CVE-2026-33829 Exploitation - Windows Snipping Tool Remote File Path URI,sigma/sysmon/emerging-threats/2026/Exploits/CVE-2026-33829/proc_creation_win_exploit_cve_2026_33829.yml,sigma,test,high,True,True,,248bf7ac8fa2610e9737348fa20355b2893a3205bb9d610877f53076f86247c7
f46e7ad5-d957-ffff-42d7-30a07843848a,RedSun - TieringEngineService.exe Staged in RS-Prefixed Temp Dir,sigma/sysmon/emerging-threats/2026/Exploits/RedSun/file_event_win_exploit_redsun_indicators.yml,sigma,experimental,critical,True,True,,f7eaf65f8b6cf1dd7781decb26b3dd27a5f10d2ae0d943580dd57c6006018e7e
b9911007-039a-4ec4-e8b2-eb5af8094ef4,RedSun - Named Pipe Created,sigma/sysmon/emerging-threats/2026/Exploits/RedSun/pipe_created_win_exploit_redsun_named_pipe.yml,sigma,experimental,critical,True,True,,89cadb7e0d30b83701764668d42ec50dda1ae4ab024142da14860856be92959a
5a4fa41a-33d6-0a3a-7ae6-0efca7c6379b,RedSun - Conhost.exe Spawned by TieringEngineService.exe,sigma/sysmon/emerging-threats/2026/Exploits/RedSun/proc_creation_win_redsun_conhost_via_tiering_engine.yml,sigma,experimental,high,True,True,,c4113f4246033ceb24304dd94557fef4e3ff91b61f075c5345829a6c1696e61c
7ecafb91-b5a8-051b-915d-d4702f7fa7f7,Axios NPM Compromise File Creation Indicators - Windows,sigma/sysmon/emerging-threats/2026/Malware/Axios-NPM-Compromise/file_event_win_axios_npm_compromise_indicators.yml,sigma,experimental,high,True,True,,fa7555a5a4de2c308e07ca271483e7066de0eb3f32b33891e58f6d59c423d14e
1ad4f1f8-7e3f-75be-3618-00e76a7ad2e6,Axios NPM Compromise Indicators - Windows,sigma/sysmon/emerging-threats/2026/Malware/Axios-NPM-Compromise/proc_creation_win_axios_npm_compromise_indicators.yml,sigma,experimental,high,True,True,,db52b7b36cd48c07a2abc478fd18da7ec8ee27b057eb53648f8c3abc09333f36
bc39ae4a-360f-cea9-caa0-b44683789b15,TanStack Supply-Chain Attack DNS Indicators,sigma/sysmon/emerging-threats/2026/Malware/TanStack-Supply-Chain/dns_query_win_malware_tanstack_supply_chain_c2.yml,sigma,experimental,medium,True,True,,33a1d4fcc7846ed2021c9a2b97935882b8a2e7a371f488148707c6b8d749a6a3
e7600566-4d3e-1978-c189-07eedbeec2d5,TanStack Supply-Chain Attack File Creation Indicators - Windows,sigma/sysmon/emerging-threats/2026/Malware/TanStack-Supply-Chain/file_event_win_malware_tanstack_supply_chain.yml,sigma,experimental,medium,True,True,,5727fd3eedb938456c124b57c3ddc6362d896dd8a28df4aa1a31a7032d80d957
c383ab66-6529-cc30-2f37-1dc02935af13,TanStack Supply-Chain Attack Execution Indicators - Windows,sigma/sysmon/emerging-threats/2026/Malware/TanStack-Supply-Chain/proc_creation_win_malware_tanstack_supply_chain.yml,sigma,experimental,high,True,True,,41232066335f87bf060de906dcfd3606c6d751318da1c080d472484eb8cf8609
f1b70b86-3772-c2b6-9b57-16a6f0b57e98,Unusual File Modification by dns.exe,sigma/sysmon/file/file_change/file_change_win_unusual_modification_by_dns_exe.yml,sigma,test,high,True,True,,1fb02f4efbf74c602c5eb86c52ef963dcf5c081525f11cf46f86699d47ccc2cc
d32bd6e0-d06c-97bd-6199-226bfdd744f4,Backup Files Deleted,sigma/sysmon/file/file_delete/file_delete_win_delete_backup_file.yml,sigma,test,medium,True,True,,d4886b62ef700b26e6bf3c8a714dc981da60de88959106b634394590df0f3761
